uid1,uid2,ds,dt,tile_hash,dist_apart,time_diff,lat1,lat2,lon1,lon2,t1,t2
029,036,1000,1200,lat39.92968580683863_lon116.32187065132273_t1237602000,283.41687775617214,128.00000190734863,39.938637,39.937044,116.33293,116.330335,1237602743.999997,1237602615.999995
030,037,1000,1200,lat39.95668040791841_lon116.2984997637125_t1232533200,574.3222205239168,265.0000059604645,39.962391,39.9574899,116.304888,116.3027616,1232533200.999998,1232533466.000004
030,038,1000,1200,lat39.9836750089982_lon116.32187065132273_t1233985200,820.3883892171754,189.0,39.985281,39.9924666,116.333466,116.3312816,1233985791.000001,1233985602.000001
030,038,1000,1200,lat39.992673209358124_lon116.32187065132273_t1233985200,1064.4231551893383,399.00000405311584,39.992678,40.0015999,116.326725,116.3312533,1233985945.000001,1233985545.999997
030,035,1000,1200,lat40.00167140971805_lon116.3101852075176_t1234226400,723.8580808766845,101.00000095367432,40.009888,40.004443,116.315173,116.310515,1234227063.000001,1234226962.0
030,037,1000,1200,lat39.9836750089982_lon116.2984997637125_t1234584000,1257.539937122788,667.9999928474426,39.990851,39.983855,116.310159,116.2985616,1234584058.000003,1234584725.999996
030,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1234584000,216.15598873217118,73.0,39.983629,39.98366,116.31016,116.3076233,1234585017.0,1234584944.0
030,038,1000,1200,lat39.95668040791841_lon116.3101852075176_t1234585200,291.7248602374048,201.99999499320984,39.965668,39.963775,116.31422,116.31659,1234585783.999999,1234585582.000004
030,039,1000,1200,lat39.95668040791841_lon116.2984997637125_t1234604400,962.7146461223499,59.99999690055847,39.9601,39.964217,116.300171,116.310108,1234604479.999999,1234604539.999996
030,039,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234604400,47.561796977114675,229.99999690055847,39.965727,39.96579,116.301412,116.30086,1234604655.000003,1234604885.0
030,037,1000,1200,lat39.97467680863827_lon116.28681431990738_t1234604400,1114.6652628486277,118.00000500679016,39.974736,39.98366,116.296664,116.2907049,1234605053.000005,1234604935.0
030,038,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234609200,631.9065565620585,399.00000405311584,39.974653,39.97294,116.307049,116.2999783,1234609403.999996,1234609803.0
030,038,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234612800,690.0220600668565,483.00000190734863,39.974543,39.9716866,116.307607,116.3004183,1234613283.000002,1234612800.0
030,040,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234612800,839.3231110650548,363.9999940395355,39.974543,39.967112,116.307607,116.309336,1234613283.000002,1234613646.999996
038,040,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234612800,914.480717078909,846.9999959468842,39.9716866,39.967112,116.3004183,116.309336,1234612800.0,1234613646.999996
030,038,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234614000,793.221699773038,310.99999713897705,39.974545,39.96743,116.307817,116.307145,1234614310.999998,1234614000.000001
030,038,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234615200,827.645352454296,55.00000190734863,39.974441,39.96701,116.307644,116.3070883,1234615443.000002,1234615388.0
030,038,1000,1200,lat39.96567860827834_lon116.2984997637125_t1234616400,979.8132270206331,157.00000715255737,39.974202,39.9669516,116.300969,116.3075033,1234616400.999996,1234616558.000003
030,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1234616400,717.8768660298656,364.00000286102295,39.991329,39.990556,116.321918,116.330284,1234617107.999999,1234617472.000002
030,035,1000,1200,lat39.992673209358124_lon116.32187065132273_t1234617600,767.878687530517,36.999995946884155,39.999746,39.992844,116.327273,116.326978,1234617600.000004,1234617637.0
030,035,1000,1200,lat39.992673209358124_lon116.32187065132273_t1234689600,354.1171716071507,480.00000405311584,39.99993,40.001639,116.327277,116.330785,1234690294.0,1234690774.000004
030,035,1000,1200,lat40.00167140971805_lon116.32187065132273_t1234689600,996.1186212423605,228.99999403953552,40.001689,40.010646,116.326608,116.326408,1234690395.000002,1234690623.999996
030,038,1000,1200,lat39.9836750089982_lon116.3101852075176_t1234930800,583.385002744254,555.0,39.986283,39.9915283,116.310203,116.3103499,1234931732.000001,1234931177.000001
030,038,1000,1200,lat39.97467680863827_lon116.3101852075176_t1234930800,814.6590896464511,1059.9999978542328,39.983623,39.9762966,116.310233,116.3102216,1234931880.999997,1234930820.999999
030,068,1000,1200,lat39.96567860827834_lon116.34524153893295_t1234939200,92.02275944757453,880.0000011920929,39.966396,39.966274,116.346438,116.34537,1234939200.000002,1234940080.000003
030,068,1000,1200,lat39.96567860827834_lon116.33355609512783_t1234939200,977.5699499271948,803.0000019073486,39.966398,39.966241,116.345131,116.333662,1234939211.0,1234940014.000002
030,068,1000,1200,lat39.96567860827834_lon116.32187065132273_t1234939200,980.324649383087,625.999993801117,39.966351,39.96593,116.333483,116.321993,1234939324.000003,1234939949.999997
030,034,1000,1200,lat39.96567860827834_lon116.3101852075176_t1234939200,571.1322412317743,660.9999949932098,39.966079,39.965805,116.321802,116.3151099,1234939412.000001,1234940072.999996
030,068,1000,1200,lat39.96567860827834_lon116.3101852075176_t1234939200,472.623596340427,506.0000021457672,39.966079,39.965703,116.321802,116.316278,1234939412.000001,1234939918.000003
034,068,1000,1200,lat39.96567860827834_lon116.3101852075176_t1234939200,100.19296365308712,154.99999284744263,39.965805,39.965703,116.3151099,116.316278,1234940072.999996,1234939918.000003
030,034,1000,1200,lat39.97467680863827_lon116.3101852075176_t1234939200,21.744535011846025,471.99999499320984,39.974708,39.9747233,116.311671,116.3114166,1234939845.000004,1234940316.999999
030,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236516000,749.4893175862704,102.99999713897705,39.983787,39.990326,116.332202,116.330068,1236516102.999999,1236516000.000002
030,082,1000,1200,lat39.992673209358124_lon116.32187065132273_t1236648000,799.6951255118529,139.99999284744263,40.000707,40.001091,116.321875,116.33125,1236648139.999997,1236648000.000004
030,034,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236680400,416.4731331270951,48.99999690055847,39.992633,39.99167,116.326876,116.3221516,1236681433.000003,1236681482.0
030,034,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236681600,208.64129303456363,1.0000028610229492,39.991623,39.9917983,116.32907,116.3266316,1236681600.999998,1236681602.000001
030,082,1000,1200,lat39.97467680863827_lon116.32187065132273_t1236681600,826.9022254701548,241.99999690055847,39.983666,39.976236,116.332225,116.331819,1236681873.000003,1236682115.0
030,036,1000,1200,lat39.97467680863827_lon116.33355609512783_t1236681600,689.9202786308673,267.0000011920929,39.97576,39.980556,116.33356,116.338697,1236681924.999998,1236681657.999997
030,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236687600,196.60511242594154,0.9999938011169434,39.991478,39.990384,116.328403,116.330216,1236687601.999997,1236687601.000003
030,036,1000,1200,lat39.97467680863827_lon116.33355609512783_t1236942000,1061.5098166669663,147.00000095367432,39.974907,39.982746,116.333918,116.341028,1236942025.000001,1236942172.000002
030,038,1000,1200,lat39.96567860827834_lon116.3101852075176_t1237010400,369.8617725096819,598.0,39.965693,39.9688716,116.315107,116.3138283,1237010998.0,1237010400.0
030,082,1000,1200,lat39.992673209358124_lon116.32187065132273_t1237856400,873.6077119233186,512.0000071525574,39.998288,40.001587,116.321928,116.331236,1237856400.999996,1237856913.000003
030,044,1000,1200,lat39.992673209358124_lon116.32187065132273_t1237963200,432.1296920292396,144.99999713897705,39.999971,40.00166,116.321897,116.326466,1237963609.000002,1237963753.999999
030,044,1000,1200,lat40.00167140971805_lon116.32187065132273_t1238634000,775.8199127686707,942.0000021457672,40.00349,40.01036,116.321873,116.323463,1238634012.999997,1238634954.999999
030,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1238756400,1015.9587755026736,220.00000095367432,39.992673,39.984266,116.326697,116.322027,1238756772.000001,1238756992.000002
030,036,1000,1200,lat39.97467680863827_lon116.33355609512783_t1239015600,635.8418479023143,1111.9999940395355,39.975238,39.980316,116.333989,116.33742,1239016713.999995,1239015602.000001
030,082,1000,1200,lat40.01066961007798_lon116.3101852075176_t1239238800,965.1447015065237,468.0000030994415,40.011384,40.019537,116.315022,116.31891,1239239073.000001,1239239541.000004
030,044,1000,1200,lat40.00167140971805_lon116.3101852075176_t1239238800,492.815128050117,218.00000500679016,40.01065,40.009311,116.31629,116.321806,1239239193.000002,1239238974.999997
030,044,1000,1200,lat40.00167140971805_lon116.32187065132273_t1239238800,555.4834627429715,946.0000019073486,40.003453,40.00841,116.3219,116.322709,1239239925.0,1239238978.999998
030,082,1000,1200,lat40.00167140971805_lon116.32187065132273_t1239238800,924.77444142317,318.00000405311584,40.003453,40.010643,116.3219,116.327357,1239239925.0,1239239606.999996
044,082,1000,1200,lat40.00167140971805_lon116.32187065132273_t1239238800,467.28922341341547,627.9999978542328,40.00841,40.010643,116.322709,116.327357,1239238978.999998,1239239606.999996
030,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1239428400,702.2037791139994,573.9999980926514,39.991102,39.990567,116.32191,116.330123,1239428979.0,1239428405.000002
030,039,1000,1200,lat39.992673209358124_lon116.32187065132273_t1241073600,852.7603979555827,214.9999978542328,39.999597,39.992748,116.321885,116.326389,1241074508.999999,1241074723.999997
030,039,1000,1200,lat39.992673209358124_lon116.32187065132273_t1241074800,683.8242011308046,3.000007152557373,40.000075,39.993947,116.327655,116.32698,1241074800.999996,1241074804.000003
030,085,1000,1200,lat40.00167140971805_lon116.32187065132273_t1242452400,904.9331373471962,905.9999980926514,40.003391,40.01011,116.3219,116.327895,1242452578.000001,1242453483.999999
030,085,1000,1200,lat39.992673209358124_lon116.32187065132273_t1242452400,392.9931872630287,814.0,40.001667,40.000947,116.326694,116.331211,1242452730.000004,1242453544.000004
030,085,1000,1200,lat39.992673209358124_lon116.32187065132273_t1242556800,1014.6772807756013,291.9999978542328,39.995128,40.001392,116.322382,116.331044,1242556800.999998,1242557092.999996
030,085,1000,1200,lat39.992673209358124_lon116.32187065132273_t1242990000,773.436206713983,356.99999713897705,39.994952,40.000944,116.326677,116.331288,1242990002.000001,1242990358.999998
030,085,1000,1200,lat39.9836750089982_lon116.32187065132273_t1242990000,379.79010872426556,248.00000309944153,39.992632,39.992663,116.327078,116.331536,1242990171.0,1242990419.000003
030,085,1000,1200,lat39.97467680863827_lon116.32187065132273_t1242990000,35.419455840092645,203.99999904632568,39.983573,39.983314,116.332037,116.332279,1242990752.999999,1242990549.0
030,085,1000,1200,lat39.97467680863827_lon116.33355609512783_t1242990000,67.55287024852568,232.00000190734863,39.975533,39.976139,116.333564,116.33362,1242990831.000001,1242990598.999999
030,084,1000,1200,lat39.97467680863827_lon116.32187065132273_t1243734000,1086.4730907889393,1001.9999988079071,39.983597,39.975146,116.327072,116.333472,1243735121.000002,1243734119.000003
030,039,1000,1200,lat39.992673209358124_lon116.32187065132273_t1243989600,554.5457966213457,731.9999988079071,40.001666,39.997686,116.326683,116.32276,1243990611.999997,1243989879.999998
030,039,1000,1200,lat39.992673209358124_lon116.32187065132273_t1244626800,793.8949926896194,1018.0,40.000378,39.993243,116.327004,116.326667,1244627823.999998,1244626805.999998
030,039,1000,1200,lat40.00167140971805_lon116.32187065132273_t1244626800,128.88216493398969,835.9999978542328,40.001705,40.0018,116.326662,116.32817,1244627911.999996,1244627075.999998
030,085,1000,1200,lat40.00167140971805_lon116.32187065132273_t1245038400,462.8985705392751,901.9999980926514,40.009941,40.010122,116.322565,116.327995,1245038403.000001,1245039304.999999
030,085,1000,1200,lat40.00167140971805_lon116.32187065132273_t1245633600,806.6683117188952,183.00000405311584,40.00343,40.001718,116.321887,116.33109,1245634765.000004,1245634582.0
030,085,1000,1200,lat40.00167140971805_lon116.32187065132273_t1245720000,768.3818048630887,43.000001192092896,40.003457,40.003203,116.321918,116.330933,1245720571.999998,1245720528.999997
030,085,1000,1200,lat39.992673209358124_lon116.32187065132273_t1245720000,850.7297936455733,282.99999499320984,40.001648,39.994785,116.326639,116.331053,1245720736.999996,1245720454.000001
030,085,1000,1200,lat40.00167140971805_lon116.32187065132273_t1246269600,566.8679132138476,116.99999380111694,40.005917,40.010181,116.324239,116.327887,1246269600.000003,1246269716.999997
030,085,1000,1200,lat40.01066961007798_lon116.3101852075176_t1246408800,777.3951414153612,24.000001192092896,40.01085,40.015771,116.315187,116.321671,1246409228.000002,1246409252.000003
030,085,1000,1200,lat39.992673209358124_lon116.32187065132273_t1246611600,468.8933147971251,180.00000596046448,39.998964,40.001499,116.326823,116.331222,1246612192.000004,1246612011.999998
030,034,1000,1200,lat39.93868400719856_lon116.34524153893295_t1247883600,330.9513309051859,234.99999904632568,39.941682,39.9387583,116.34632,116.3455933,1247883601.000001,1247883836.0
030,068,1000,1200,lat40.00167140971805_lon116.3101852075176_t1248668400,967.8403936023178,271.00000190734863,40.005946,40.010649,116.321857,116.312295,1248669132.000002,1248668861.0
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229560800,150.14848748777726,355.9999940395355,39.974657,39.974528,116.333983,116.335737,1229560804.000002,1229561159.999996
032,033,1000,1200,lat39.97467680863827_lon116.33355609512783_t1229560800,183.86525655161483,39.99999499320984,39.974739,39.975119,116.333706,116.335806,1229561198.999997,1229561159.000002
032,033,1000,1200,lat39.96567860827834_lon116.32187065132273_t1229560800,155.62906162352678,187.00000500679016,39.974166,39.974628,116.333497,116.331773,1229561634.000004,1229561446.999999
032,033,1000,1200,lat39.97467680863827_lon116.32187065132273_t1229560800,23.574372545929958,568.9999959468842,39.974807,39.975017,116.333476,116.333514,1229561879.0,1229561310.000004
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229562000,63.54333406881642,195.99999809265137,39.974041,39.974594,116.333569,116.333757,1229562019.000002,1229562215.0
032,033,1000,1200,lat39.97467680863827_lon116.33355609512783_t1229562000,217.28531938786352,245.00000500679016,39.976647,39.974698,116.333566,116.33375,1229562459.000003,1229562213.999998
032,033,1000,1200,lat39.97467680863827_lon116.33355609512783_t1229563200,37.54203134568957,453.00000405311584,39.974769,39.974699,116.333573,116.334004,1229563273.999997,1229563727.000001
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229563200,401.40143625955085,78.00000190734863,39.974303,39.970705,116.333723,116.334105,1229563279.0,1229563200.999998
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229564400,54.80807625870957,6.999998092651367,39.97368,39.974123,116.333576,116.333858,1229564408.999999,1229564402.000001
032,033,1000,1200,lat39.97467680863827_lon116.33355609512783_t1229564400,5.964327556560892,752.0,39.974692,39.974738,116.334002,116.333966,1229565468.999997,1229564716.999997
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229565600,63.32512464458564,1.000002145767212,39.974059,39.974623,116.333745,116.333848,1229565603.999997,1229565604.999999
032,033,1000,1200,lat39.97467680863827_lon116.33355609512783_t1229565600,7.866551592336589,55.00000190734863,39.974677,39.974724,116.333825,116.333756,1229565623.999999,1229565679.000001
032,033,1000,1200,lat39.96567860827834_lon116.32187065132273_t1229565600,16.642549273703008,425.0000021457672,39.973548,39.973414,116.333452,116.333539,1229565923.999997,1229566348.999999
032,033,1000,1200,lat39.96567860827834_lon116.33355609512783_t1229566800,60.2261820585285,411.9999978542328,39.97397,39.974511,116.33365,116.333616,1229567214.000001,1229566802.000003
033,085,1000,1200,lat39.96567860827834_lon116.32187065132273_t1231489200,1068.9127488684312,898.0000071525574,39.97461,39.965698,116.332969,116.328267,1231489202.999996,1231490101.000003
033,085,1000,1200,lat39.97467680863827_lon116.32187065132273_t1231490400,511.7764270456758,130.99999904632568,39.974709,39.974853,116.333532,116.327529,1231490659.0,1231490528.000001
033,085,1000,1200,lat39.96567860827834_lon116.32187065132273_t1231490400,492.9007134861419,718.9999959468842,39.974538,39.974248,116.332995,116.327223,1231491120.999999,1231490402.000003
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1234411200,86.78507526156112,341.99999713897705,39.9779499,39.978078,116.3004783,116.301483,1234411544.999998,1234411203.000001
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1234578000,792.8102902360413,60.999999046325684,40.0016116,39.995133,116.3624883,116.358602,1234578538.000002,1234578599.000001
034,039,1000,1200,lat39.9836750089982_lon116.35692698273806_t1234578000,27.70314479407772,329.00000286102295,39.9926166,39.992606,116.3589299,116.358605,1234579043.000002,1234578713.999999
034,035,1000,1200,lat39.97467680863827_lon116.3101852075176_t1234777200,885.2961166717117,241.00000405311584,39.982885,39.981693,116.3102766,116.32055,1234777444.000004,1234777203.0
034,042,1000,1200,lat39.90269120575884_lon116.34524153893295_t1234929600,767.2167767994468,1055.9999978542328,39.9116,39.9058449,116.3504583,116.3454966,1234929623.000003,1234930679.000001
034,042,1000,1200,lat39.893693005398916_lon116.34524153893295_t1234929600,277.199795972149,901.0000050067902,39.9026816,39.9026099,116.3496816,116.3464333,1234929847.999997,1234930749.000002
034,068,1000,1200,lat39.95668040791841_lon116.3101852075176_t1234939200,992.0406004253609,48.000004053115845,39.9567016,39.963945,116.3171083,116.310313,1234939829.999996,1234939878.0
034,035,1000,1200,lat39.97467680863827_lon116.3101852075176_t1234940400,1073.3263030589956,118.99999904632568,39.9760166,39.981116,116.3109566,116.321652,1234940412.999997,1234940531.999996
034,035,1000,1200,lat39.97467680863827_lon116.3101852075176_t1235016000,1072.590404200733,294.99999499320984,39.9794599,39.975375,116.3102466,116.32165,1235016130.000001,1235016424.999996
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235016000,456.35048584066135,491.0000021457672,39.979325,39.975221,116.3101266,116.310098,1235016134.000001,1235016625.000003
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235017200,673.1695900801274,706.9999928474426,39.9788466,39.979205,116.3101066,116.30222,1235018226.999997,1235017520.000004
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235097600,942.7553451649576,911.9999949932098,39.9835949,39.977224,116.3084866,116.301186,1235098512.999996,1235097601.000001
034,041,1000,1200,lat39.97467680863827_lon116.28681431990738_t1235125200,884.2492662461964,546.9999978542328,39.9802166,39.9807633,116.2972383,116.2868849,1235126356.000001,1235125809.000003
034,041,1000,1200,lat39.97467680863827_lon116.28681431990738_t1235126400,832.4555958216529,68.9999988079071,39.98053,39.981725,116.2981599,116.288515,1235126403.000003,1235126472.000002
034,038,1000,1200,lat39.9836750089982_lon116.2984997637125_t1235127600,862.0836790521668,12.999994993209839,39.9837433,39.9912516,116.3010383,116.2985166,1235128417.000004,1235128429.999999
034,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1235474400,106.90598045232237,1.9999949932098389,39.991375,39.99094,116.3289349,116.330054,1235474401.000001,1235474402.999996
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1235474400,494.61023376491545,634.9999959468842,39.9927366,39.997177,116.3587583,116.358416,1235475066.999997,1235474432.000001
034,035,1000,1200,lat39.97467680863827_lon116.3101852075176_t1235634000,1152.081546867418,4.000000953674316,39.9747483,39.981776,116.3112949,116.32123,1235634004.999999,1235634000.999998
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235700000,1176.470802345043,141.00000500679016,39.9746933,39.9822666,116.3004066,116.3100483,1235700808.000001,1235700666.999996
034,044,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235734800,682.7616950453507,1.000002145767212,39.9823816,39.983517,116.3072133,116.299338,1235734802.000003,1235734801.000001
034,044,1000,1200,lat39.9836750089982_lon116.2984997637125_t1235734800,532.1251117893671,184.99999904632568,39.9837466,39.983703,116.3073033,116.301058,1235735041.000003,1235734856.000004
034,044,1000,1200,lat39.9836750089982_lon116.3101852075176_t1235734800,7.984593144675577,131.0,39.9839983,39.983928,116.3102299,116.310249,1235735064.999996,1235735195.999996
034,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1235734800,954.1947298391254,360.0000030994415,39.9844033,39.990424,116.3220933,116.330074,1235735163.0,1235734802.999997
034,044,1000,1200,lat39.9836750089982_lon116.32187065132273_t1235734800,16.844134292891777,357.9999990463257,39.9844033,39.984304,116.3220933,116.321944,1235735163.0,1235735520.999999
035,044,1000,1200,lat39.9836750089982_lon116.32187065132273_t1235734800,971.006206083891,718.0000021457672,39.990424,39.984304,116.330074,116.321944,1235734802.999997,1235735520.999999
034,044,1000,1200,lat39.97467680863827_lon116.32187065132273_t1235818800,853.1450827982698,649.9999961853027,39.9786233,39.975518,116.3243983,116.333554,1235819180.000002,1235819829.999998
034,038,1000,1200,lat39.97467680863827_lon116.3101852075176_t1235818800,949.4393242982638,529.0000009536743,39.9784666,39.9747083,116.3217533,116.3117483,1235819195.000001,1235819724.000002
034,037,1000,1200,lat39.97467680863827_lon116.3101852075176_t1235978400,857.4536408677312,2.000005006790161,39.9747416,39.9751533,116.3117866,116.3218349,1235978438.999996,1235978441.000001
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1235978400,63.12064656417402,71.00000381469727,39.9801266,39.9795616,116.3100633,116.3101349,1235978844.999998,1235978916.000002
034,041,1000,1200,lat39.9836750089982_lon116.2984997637125_t1236042000,949.6062022226371,842.9999959468842,39.9838183,39.9923583,116.3095566,116.3095366,1236042842.999999,1236042000.000003
034,036,1000,1200,lat39.9836750089982_lon116.33355609512783_t1236076800,970.4978975426942,714.9999940395355,39.9913999,39.984025,116.3336149,116.339707,1236077883.999996,1236077169.000002
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1236308400,888.9342345574074,1120.9999969005585,39.9836249,39.977935,116.3101616,116.302833,1236309524.999997,1236308404.0
034,035,1000,1200,lat40.028666010797835_lon116.34524153893295_t1236487200,319.5360398793617,333.0000030994415,40.0324716,40.029707,116.3556799,116.356704,1236487742.0,1236488075.000003
034,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236597600,1007.2362007582376,12.000000953674316,39.9842833,39.990837,116.3218816,116.330043,1236597613.000002,1236597601.000001
034,044,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236597600,1065.513508562779,10.000005960464478,39.9842833,39.992066,116.3218816,116.329178,1236597613.000002,1236597602.999996
035,044,1000,1200,lat39.9836750089982_lon116.32187065132273_t1236597600,155.260428853389,1.9999949932098389,39.990837,39.992066,116.330043,116.329178,1236597601.000001,1236597602.999996
034,039,1000,1200,lat39.9836750089982_lon116.35692698273806_t1236597600,855.1279652926755,625.0,39.9855533,39.991665,116.3569716,116.363064,1236598227.000003,1236597602.000003
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1236597600,259.2877325946016,955.9999990463257,39.9927449,39.9927,116.3589499,116.361993,1236598772.999999,1236597817.0
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1236598800,276.29814320158914,194.00000190734863,39.9933,39.992723,116.3589933,116.362148,1236598806.999998,1236599001.0
034,040,1000,1200,lat39.9836750089982_lon116.35692698273806_t1236646800,512.6583715225627,1053.0,39.987285,39.985782,116.3634316,116.357743,1236646804.999997,1236647857.999997
034,040,1000,1200,lat39.9836750089982_lon116.34524153893295_t1236646800,970.7460802078659,862.0000040531158,39.9859433,39.985376,116.3569199,116.34555,1236646935.999996,1236647798.0
034,040,1000,1200,lat39.9836750089982_lon116.33355609512783_t1236646800,941.2184267265911,543.9999918937683,39.98576,39.984779,116.3451399,116.334167,1236647194.000004,1236647737.999996
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1236682800,866.3560482619894,576.0000040531158,40.0000999,39.992799,116.3623983,116.358847,1236682802.000001,1236683378.000005
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1236824400,223.97998222831637,63.00000190734863,39.9816083,39.979594,116.3101566,116.310155,1236825471.999998,1236825535.0
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1236837600,60.64196032803622,143.0000011920929,39.9773083,39.977849,116.3007499,116.300657,1236837632.000002,1236837775.000003
034,041,1000,1200,lat40.01966781043791_lon116.34524153893295_t1236848400,441.2524306575337,372.99999809265137,40.0197566,40.0216649,116.3499883,116.345445,1236849145.000001,1236849517.999999
034,041,1000,1200,lat40.01966781043791_lon116.33355609512783_t1236848400,1046.3631882575958,182.99999499320984,40.0253399,40.0220066,116.3452049,116.3337133,1236849288.000002,1236849470.999997
034,035,1000,1200,lat39.97467680863827_lon116.3101852075176_t1237002000,967.511168484286,35.99999380111694,39.9833116,39.981883,116.3102216,116.321423,1237002556.000003,1237002591.999997
034,038,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237016400,818.7681807614631,45.999999046325684,39.9819266,39.9748766,116.3074099,116.3101833,1237016504.999998,1237016458.999999
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237172400,781.7924139589318,155.0000021457672,39.981905,39.974887,116.30957,116.310124,1237173544.999999,1237173389.999997
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237172400,784.0612205125724,433.99999594688416,39.981905,39.9748633,116.30957,116.3100483,1237173544.999999,1237173111.000003
035,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237172400,6.968076093416088,278.99999380111694,39.974887,39.9748633,116.310124,116.3100483,1237173389.999997,1237173111.000003
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237173600,874.8995250544925,205.99999499320984,39.9808183,39.977815,116.3100166,116.300526,1237173604.000001,1237173809.999996
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237178400,706.8204621231268,118.99999785423279,39.9811933,39.977991,116.3077749,116.300609,1237178415.999998,1237178534.999996
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237252800,216.9019263521317,415.99999809265137,39.9818166,39.9812033,116.3100849,116.3076683,1237253246.0,1237252830.000002
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237275600,659.3241116924443,428.0,39.981515,39.9836749,116.3065133,116.2993066,1237275946.000002,1237276374.000002
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237346400,936.6090833017669,9.999996900558472,39.9820283,39.97781,116.3100516,116.300537,1237346411.0,1237346401.000003
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237437600,920.3207964129892,198.00000286102295,39.9836183,39.977907,116.3083866,116.300569,1237437803.000002,1237437604.999999
034,035,1000,1200,lat39.9836750089982_lon116.32187065132273_t1237462800,689.0958735051644,110.00000500679016,39.9912199,39.990361,116.3219083,116.329919,1237463080.000004,1237462969.999999
034,039,1000,1200,lat39.992673209358124_lon116.35692698273806_t1237462800,649.4484068420871,1185.9999949932098,39.99275,39.998524,116.3590383,116.35789,1237463990.999997,1237462805.000002
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237520400,907.5561497865576,1022.0,39.9819149,39.978136,116.310165,116.300724,1237521425.0,1237520403.0
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237520400,627.59137785588,1023.9999959468842,39.9819149,39.9769283,116.310165,116.3067149,1237521425.0,1237520401.000004
035,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237520400,527.8426011687035,1.9999959468841553,39.978136,39.9769283,116.300724,116.3067149,1237520403.0,1237520401.000004
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237536000,725.0777362839599,117.00000286102295,39.9829433,39.9765049,116.3087699,116.3101183,1237536299.000002,1237536181.999999
034,037,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237540800,341.55059262714025,74.00000190734863,39.98158,39.9835733,116.3071199,116.3101699,1237541697.999999,1237541772.000001
034,037,1000,1200,lat39.97467680863827_lon116.28681431990738_t1237542000,727.9156138272806,270.9999940395355,39.9804033,39.9836166,116.2984399,116.2909966,1237542359.000002,1237542629.999996
034,035,1000,1200,lat39.97467680863827_lon116.2984997637125_t1237777200,954.2873555549679,118.99999904632568,39.982635,39.974939,116.3101433,116.305187,1237777322.999999,1237777204.0
